,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.739205,0.018805099999999998,0.752504,-0.27008699999999997,-0.334615,-0.07376519999999999
1_B,1.0981100000000001,-0.221892,0.352558,0.24245500000000003,0.382441,0.817724
2_B,0.22750399999999998,0.641296,-0.270016,0.698451,-0.591091,0.6120899999999999
3_B,-0.12351500000000001,0.329985,-0.062762,0.326793,0.407044,0.531187
0_CI,0.0,0.0,0.0,0.401099,0.199139,-0.143123
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.443621,0.38732,-0.11254700000000001
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.11661600000000001,0.16675,0.180287
1_EN,0.0,0.0,0.0,0.117124,0.303003,0.14868900000000002
2_EN,1.3654600000000001,0.625562,0.580942,0.324707,0.36380300000000004,-0.23636100000000002
3_EN,0.0,0.0,0.0,-0.257961,-0.279917,-0.034980800000000006
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.182482,0.188695,0.45891899999999997
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.301345,-0.538295,0.485695
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.314077,0.408675,-0.291749
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.349514,-0.33242,-0.420621
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.34624,0.291408,0.220356
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.503724,-0.297955,-0.964454
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.8725450000000001,-0.174696,0.42200200000000004
2_EWG_2,0.0,0.0,0.0,-0.344517,-0.170388,0.28528000000000003
2_EWG_3,0.0,0.0,0.0,0.519644,-0.0232833,-0.48237399999999997
2_EWG_4,0.0,0.0,0.0,-0.702178,-0.15035199999999999,0.761074
2_EWG_5,0.0,0.0,0.0,-0.177422,-0.223149,-0.023786599999999998
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.0735357,0.26968600000000004,-0.0336699
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.310055,0.11156700000000001,0.792326
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.337675,0.558203,-0.460247
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.338138,-0.237496,0.887425
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.553372,0.115033,0.058144900000000006
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.399739,-0.49960200000000005,0.35649699999999995
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,0.061864999999999996,0.636848,0.0950391
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.336452,0.542737,0.34765999999999997
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,-0.188994,-0.33549,0.15723900000000002
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,-0.122556,-0.275687,-0.38682300000000003
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.249331,0.614733,0.646454
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.102798,0.834533,-0.403317
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,-0.012508700000000001,-0.22588899999999998,-0.0835682
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.600629,0.513074,-0.053669600000000005
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.0884631,-0.13003699999999999,0.328735
0_IWG,0.0,0.0,0.0,0.492385,0.80323,0.703257
1_IWG,1.16153,1.31174,0.644979,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.6941890000000001,0.8469209999999999,-0.15931700000000001
0_PH_1,0.0,0.0,0.0,0.541253,0.327923,-0.600835
0_PH_2,0.0,0.0,0.0,0.700788,-0.472391,-0.00983207
0_PH_3,0.0,0.0,0.0,-0.6711159999999999,-0.00795574,-0.358717
0_PH_4,0.0,0.0,0.0,-0.86067,1.10311,0.141234
0_PH_5,0.0,0.0,0.0,0.06512380000000001,-0.842557,0.08951260000000001
1_PH_0,0.0,0.0,0.0,-0.26824000000000003,-0.0771094,0.253931
1_PH_1,0.0,0.0,0.0,0.655179,-0.41016800000000003,0.839139
1_PH_2,0.0,0.0,0.0,-0.00864743,0.740211,-0.336173
1_PH_3,0.0,0.0,0.0,-0.030010200000000004,-0.42679700000000004,-0.119475
1_PH_4,0.0,0.0,0.0,-0.24869699999999997,-0.355028,-0.515624
1_PH_5,0.0,0.0,0.0,0.5435300000000001,-0.252073,-0.767354
2_PH_0,0.0,0.0,0.0,0.5918939999999999,0.602117,-0.626546
2_PH_1,0.0,0.0,0.0,-0.22435500000000003,0.213319,-0.852096
2_PH_2,0.0,0.0,0.0,0.448554,0.436213,-0.200871
2_PH_3,0.0,0.0,0.0,0.592651,0.41780500000000004,0.49471000000000004
2_PH_4,0.0,0.0,0.0,-0.356693,0.151928,-0.30825
2_PH_5,0.0,0.0,0.0,0.451847,-0.25933,0.19531500000000002
3_PH_0,0.0,0.0,0.0,-0.610224,0.676028,-0.137796
3_PH_1,0.0,0.0,0.0,0.186598,-0.298834,-0.074577
3_PH_2,0.0,0.0,0.0,0.308341,0.00268978,-0.446538
3_PH_3,0.0,0.0,0.0,0.273072,0.0703786,0.0773427
3_PH_4,0.0,0.0,0.0,0.21303000000000002,-0.596106,-0.50546
3_PH_5,0.0,0.0,0.0,-0.312078,0.344525,-0.32263800000000004
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.389994,0.71345,-0.646676
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,-0.11743900000000002,0.24347199999999997,0.5742729999999999
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,0.914366,-0.0910802,0.23977300000000001
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,0.36945100000000003,0.010779500000000001,0.21475300000000003
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,0.16271300000000002,0.134575,0.333646
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,-0.667852,0.564238,0.5984550000000001
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,0.453459,-0.380871,0.7175739999999999
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,-0.736256,0.445563,0.161737
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,0.178946,-0.0170855,0.298509
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,0.279586,-0.23640999999999998,0.20101
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,0.0218743,0.07315210000000001,0.808638
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,-0.28267,-0.0148072,-0.285693
0_ci,0.0,0.0,0.0,0.170156,-0.114475,0.244013
1_ci,0.0,0.0,0.0,0.921477,0.588133,-0.39750100000000005
2_ci,0.0,0.0,0.0,0.169435,-0.012266299999999999,-0.307666
3_ci,0.0,0.0,0.0,-0.22424699999999997,0.272498,0.636625
0_en,0.0,0.0,0.0,-0.0211795,-0.18865,0.5817060000000001
1_en,0.0,0.0,0.0,-0.0306606,1.5041,0.237977
2_en,0.8852469999999999,0.978452,1.34948,0.175769,0.0674847,-0.478103
3_en,0.0,0.0,0.0,-0.0125511,0.123326,0.0008931010000000001
0_hh,0.0,0.0,0.0,-0.170727,0.690128,0.439432
1_hh,0.0,0.0,0.0,0.451112,0.510882,0.038595
2_hh,0.0,0.0,0.0,0.0172017,0.27875500000000003,0.564058
3_hh,0.0,0.0,0.0,-0.0710884,-0.37899299999999997,-0.190962
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,0.049162300000000006,-0.85736,-0.228073
2_ptc,0.0,0.0,0.0,-0.375341,0.5693090000000001,-0.09088310000000001
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.270998,-0.0365259,0.425889
1_wg,1.2448700000000001,0.675484,0.608831,-0.336574,0.425451,-0.12931099999999998
2_wg,0.0,0.0,0.0,0.0710243,-0.0664314,0.596302
3_wg,0.0,0.0,0.0,0.8552790000000001,0.142542,-0.135206
