,wt1,wt2,wt3,unp1,unp2,unp3
0_B,-0.11591800000000001,1.49973,0.381202,-0.30301100000000003,0.929572,0.303559
1_B,0.321092,-0.213756,0.44673999999999997,0.131944,0.691249,0.543722
2_B,0.14063399999999998,-0.129699,0.94176,-0.0551947,0.128365,-0.44786899999999996
3_B,-0.254402,0.833699,0.05498240000000001,0.33586,-0.162363,0.300525
0_CI,0.0,0.0,0.0,-0.244637,-0.722654,1.25868
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.42253900000000005,0.443833,0.609268
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.306402,0.220777,0.200192
1_EN,0.0,0.0,0.0,0.8713559999999999,-0.291563,0.42961400000000005
2_EN,0.5923649999999999,1.63659,0.634482,-0.541768,-0.382639,0.419795
3_EN,0.0,0.0,0.0,-0.526235,0.055004700000000004,0.48109399999999997
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.392313,0.204422,-0.2125
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.5977319999999999,0.49914200000000003,0.275713
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.39027,0.07064780000000001,-0.162445
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.181673,-0.696487,-0.44139799999999996
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.34425900000000004,-0.6074189999999999,0.42200200000000004
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.504708,0.0922596,1.21022
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.0530102,0.194044,-0.061059
2_EWG_2,0.0,0.0,0.0,0.07808839999999999,-0.26464299999999996,-0.310136
2_EWG_3,0.0,0.0,0.0,0.0673952,0.253091,-0.48634099999999997
2_EWG_4,0.0,0.0,0.0,0.5164270000000001,0.304956,0.67237
2_EWG_5,0.0,0.0,0.0,-0.474792,0.392602,-0.18274
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.144975,0.478162,0.332054
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.273602,0.22264499999999998,-0.059179499999999996
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.07187869999999999,-0.20011800000000002,0.0351731
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.483559,0.759242,0.241211
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.41852399999999995,-0.202406,0.435118
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.0061267,-0.393018,0.0997685
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.250017,0.128224,0.37362
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.437742,-0.0851398,-0.340446
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.551238,0.0450995,0.0221493
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.0663406,0.12221099999999999,-0.21609099999999998
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.0172491,0.629386,-0.307192
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.569044,0.271392,0.0876773
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.675229,0.123145,0.35299
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.252506,-0.283906,-0.305323
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.875192,0.340841,0.5160560000000001
0_IWG,0.0,0.0,0.0,0.36669,0.410754,0.46707299999999996
1_IWG,1.03754,1.03572,0.882466,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.16175599999999998,0.519683,-0.43262799999999996
0_PH_1,0.0,0.0,0.0,0.9259120000000001,0.36324,-0.383427
0_PH_2,0.0,0.0,0.0,-0.182161,-0.222575,-0.0693758
0_PH_3,0.0,0.0,0.0,-0.333912,0.368506,0.042200800000000004
0_PH_4,0.0,0.0,0.0,0.282457,0.23001799999999997,0.128471
0_PH_5,0.0,0.0,0.0,-0.345328,-0.49058900000000005,0.0394834
1_PH_0,0.0,0.0,0.0,-0.169248,-0.00361332,1.00535
1_PH_1,0.0,0.0,0.0,0.643826,-0.938476,-0.144333
1_PH_2,0.0,0.0,0.0,0.332409,0.5779890000000001,0.486975
1_PH_3,0.0,0.0,0.0,0.0553837,-0.290976,-0.19485
1_PH_4,0.0,0.0,0.0,-0.147628,1.12235,-0.111952
1_PH_5,0.0,0.0,0.0,0.0305988,0.751782,-0.09969700000000001
2_PH_0,0.0,0.0,0.0,0.130571,0.454574,-0.184906
2_PH_1,0.0,0.0,0.0,0.22523400000000002,0.534168,0.863776
2_PH_2,0.0,0.0,0.0,0.05817819999999999,0.608704,0.16003900000000001
2_PH_3,0.0,0.0,0.0,0.876137,0.80102,0.191327
2_PH_4,0.0,0.0,0.0,0.194839,0.6986899999999999,0.0164512
2_PH_5,0.0,0.0,0.0,-0.252102,0.10839700000000001,-0.493875
3_PH_0,0.0,0.0,0.0,-0.113403,0.6899390000000001,0.59725
3_PH_1,0.0,0.0,0.0,0.00193011,-0.326047,0.139455
3_PH_2,0.0,0.0,0.0,-0.292402,0.766853,-0.10430299999999999
3_PH_3,0.0,0.0,0.0,-0.0828559,-0.42390100000000003,0.36837
3_PH_4,0.0,0.0,0.0,-0.334662,0.539423,0.44965200000000005
3_PH_5,0.0,0.0,0.0,0.449729,-0.365562,0.0637408
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,-0.160976,-0.030302600000000002,-0.117361
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.0758203,-0.665755,0.23171599999999998
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,-0.07451189999999999,0.28499800000000003,0.43577299999999997
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.258902,0.360046,0.7696930000000001
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,0.204322,-0.384284,0.783918
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.8652120000000001,0.21644899999999997,0.385338
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,0.179083,0.544505,-0.050170099999999995
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,0.696628,0.6487069999999999,-0.028675799999999998
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,-0.336982,-0.18879,-0.304507
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,-0.218479,0.544309,-0.00777537
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,-0.4445,-1.29585,-0.257395
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,-0.625851,0.314332,-0.23633400000000002
0_ci,0.0,0.0,0.0,-0.056865599999999995,-0.0581982,-0.34741700000000003
1_ci,0.0,0.0,0.0,-0.687299,0.73764,0.39515900000000004
2_ci,0.0,0.0,0.0,0.360581,0.548878,0.26613000000000003
3_ci,0.0,0.0,0.0,-0.291092,0.503826,-0.099202
0_en,0.0,0.0,0.0,0.053889599999999996,0.316183,0.37441599999999997
1_en,0.0,0.0,0.0,0.242337,0.18995399999999998,0.8176180000000001
2_en,0.9992549999999999,1.16867,1.14888,-0.29102100000000003,1.12858,0.408677
3_en,0.0,0.0,0.0,-0.05991509999999999,-0.406033,0.52232
0_hh,0.0,0.0,0.0,-0.477533,0.460996,-0.00399785
1_hh,0.0,0.0,0.0,0.414117,0.178274,0.251796
2_hh,0.0,0.0,0.0,0.338327,0.21478000000000003,0.307199
3_hh,0.0,0.0,0.0,0.0956432,0.294199,-0.07727819999999999
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,0.228102,0.217534,-0.563484
2_ptc,0.0,0.0,0.0,-0.109497,0.0852275,0.171103
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.12211400000000001,-0.249304,0.246671
1_wg,0.850176,0.469159,0.928163,0.06750700000000001,-0.308873,0.334918
2_wg,0.0,0.0,0.0,0.665316,-0.08317619999999999,-0.151943
3_wg,0.0,0.0,0.0,-0.521753,0.163744,0.209912
