,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.35501,-0.05816369999999999,1.0924399999999999,0.9155120000000001,0.290299,0.16008499999999998
1_B,1.30322,0.184979,1.11106,-0.789313,0.28806,0.14173
2_B,0.725689,0.489699,0.667512,-0.172234,0.642365,0.7990520000000001
3_B,0.496921,0.86261,0.340373,0.0668917,0.127484,0.11064
0_CI,0.0,0.0,0.0,-0.10133400000000001,-0.130556,0.363558
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.17118599999999998,0.30934,-0.36252199999999996
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-0.404333,-0.323879,0.582318
1_EN,0.0,0.0,0.0,-0.23139,0.304609,-0.11966800000000001
2_EN,1.10512,0.524755,0.547235,0.0399295,-0.127344,0.35477800000000004
3_EN,0.0,0.0,0.0,-0.5257390000000001,0.920344,-0.628004
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.380374,-0.916645,-0.1921
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.40260300000000004,0.665507,0.484609
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.26245999999999997,-0.0743553,-0.05335259999999999
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.47267700000000007,0.123949,0.127936
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.640817,0.990089,-0.30089499999999997
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.389837,0.809667,0.42478
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.32374,-0.320327,0.234231
2_EWG_2,0.0,0.0,0.0,0.451057,0.00589727,0.257292
2_EWG_3,0.0,0.0,0.0,0.356767,0.7223310000000001,-0.124537
2_EWG_4,0.0,0.0,0.0,-0.0672592,-0.57513,0.0131756
